id,filtered_words_str,features_str,label_index
R218,"mouth, third, wall, institution, huge, hundred., experts, discuss, ongoing, developments, election.","(10000,[2198,3243,3556,3614,4506,4687,6404,7497,7692,8771,9462],[4.42484663185681,4.270695952029551,2.7826188965997183,0.691153161953081,0.691153161953081,0.691153161953081,4.270695952029551,3.8187108282864943,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
F136,"country, fall, story, color, yeah, song, generation., positive, enough, security, dream, environmental, indicate., —, shocking, claims, miracle, drug, surface, internet.","(10000,[1,503,1256,2366,2634,3249,3729,4528,4695,4748,5850,6027,6855,7281,7350,7860,7870,7936,8338,9832],[4.830311739964974,0.691153161953081,3.125563647726549,4.270695952029551,4.270695952029551,3.5085558999826545,4.270695952029551,4.830311739964974,5.117993812416755,4.270695952029551,0.691153161953081,4.830311739964974,4.019381523748645,0.6714286566053024,4.019381523748645,2.997730276216664,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819])",0.0
R108,"whatever, trade, strong., base, nature, race, share, well, instead, meeting., experts, discuss, ongoing, developments, economic, growth.","(10000,[157,278,419,454,3611,3614,3947,4506,4527,4687,7032,7695,8173,9034,9144,9462],[3.6516567436233283,5.523458920524919,4.42484663185681,3.7316994512968646,4.137164559405029,0.691153161953081,4.607168188650764,0.691153161953081,4.270695952029551,0.691153161953081,4.830311739964974,4.019381523748645,3.6516567436233283,2.8154087194227095,2.7826188965997183,0.691153161953081])",1.0
R186,"senior, partner, yes, age, eight, writer, that., require, along, forward, fund, star, expert, mrs., experts, discuss, ongoing, developments, research.","(10000,[116,641,914,2840,3614,4144,4506,4638,4687,5044,5170,6508,6906,7066,8411,8449,8482,8791,9462],[4.270695952029551,5.523458920524919,5.117993812416755,4.830311739964974,0.691153161953081,3.8187108282864943,0.691153161953081,3.5085558999826545,0.691153161953081,4.607168188650764,5.117993812416755,5.117993812416755,4.270695952029551,2.849310271098391,3.7316994512968646,4.019381523748645,3.577548771469606,4.137164559405029,0.691153161953081])",1.0
R248,"ok, particular, view, behind., remain, defense, commercial, offer, son, exist, deal, his., growth, month, work, safe, increase., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[209,320,1020,1433,2227,2645,2958,3543,3614,3754,4506,4687,5205,5741,6443,6602,6623,7293,7642,8271,8984,9462,9527],[4.42484663185681,4.019381523748645,2.6330871626287546,4.270695952029551,2.7200985396183848,4.137164559405029,4.270695952029551,3.914021008090819,0.691153161953081,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,3.7316994512968646,4.270695952029551,4.607168188650764,4.270695952029551,4.607168188650764,4.830311739964974,4.019381523748645,0.691153161953081,4.607168188650764])",1.0
F045,"century, enjoy, quite, water, defense, daughter, democrat., party, establish, spring, fear, ready, newspaper, society., defense, group, choose, school., —, shocking, claims, immortal, jellyfish, surface, internet.","(10000,[503,1211,1379,1644,1805,2066,2589,2923,3238,3543,5248,5850,6056,6557,7281,7623,7766,7841,7936,8338,9513,9706,9876,9924],[0.691153161953081,4.830311739964974,3.914021008090819,3.7316994512968646,4.270695952029551,2.7508701982851385,4.019381523748645,4.607168188650764,3.914021008090819,7.828042016181638,5.523458920524919,0.691153161953081,4.42484663185681,4.607168188650764,0.6714286566053024,4.137164559405029,3.914021008090819,3.7316994512968646,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,2.7508701982851385,5.117993812416755])",0.0
F092,"respond, data, attention, arm, it., research, position, throughout, leave, name., decision, smile, throughout, idea, increase, project, attention., rock, another, evening, dog., —, shocking, claims, secret, cure, surface, internet.","(10000,[503,574,1122,1339,1695,2193,2230,2500,2713,2913,3144,3892,3984,5286,5850,5948,5958,6747,7281,7805,7936,7963,8166,8203,8338,8919,9432],[0.691153161953081,4.42484663185681,4.607168188650764,4.019381523748645,4.270695952029551,3.6516567436233283,4.270695952029551,4.019381523748645,4.137164559405029,3.383392757028649,3.8187108282864943,2.5530444549552183,4.019381523748645,4.42484663185681,0.691153161953081,8.541391904059102,3.8187108282864943,2.5530444549552183,0.6714286566053024,4.607168188650764,0.691153161953081,3.8187108282864943,4.270695952029551,5.117993812416755,0.691153161953081,4.830311739964974,3.914021008090819])",0.0
R100,"southern, fill, night, force, civil, run, use., fall, sometimes, future, black, without, relationship, blue., much, direction, piece, whose, choose., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[266,391,524,593,1020,1948,2227,2722,3133,3614,3729,3743,4043,4260,4333,4506,4687,5869,6488,6869,8554,9021,9462,9539,9727],[4.270695952029551,3.4440173788450834,3.577548771469606,4.607168188650764,2.6330871626287546,3.8187108282864943,2.7200985396183848,5.523458920524919,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551,4.42484663185681,4.42484663185681,5.523458920524919,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.270695952029551,4.270695952029551,4.019381523748645,0.691153161953081,4.137164559405029,3.8187108282864943])",1.0
F075,"receive, degree, start, less, something., green, half, per, audience., suffer, help, kid, network, call., —, shocking, claims, miracle, drug, surface, internet.","(10000,[298,503,551,1195,1256,1780,2996,3177,3244,3723,4240,4617,5850,6135,7281,7860,7936,8338,9152,9347,9943],[4.019381523748645,0.691153161953081,4.270695952029551,4.137164559405029,3.125563647726549,4.270695952029551,3.5085558999826545,5.117993812416755,5.117993812416755,3.7316994512968646,5.523458920524919,4.019381523748645,0.691153161953081,4.019381523748645,0.6714286566053024,2.997730276216664,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,4.137164559405029])",0.0
R059,"evidence, term, rich, bad, soon, green., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[1020,1041,2054,2188,2227,3614,4506,4687,6212,7016,7956,9462],[2.6330871626287546,4.42484663185681,4.137164559405029,4.270695952029551,2.7200985396183848,0.691153161953081,0.691153161953081,0.691153161953081,4.270695952029551,4.607168188650764,5.117993812416755,0.691153161953081])",1.0
F213,"base, article, look, generation, yard, line., yet, live, board, couple, increase, hot., —, shocking, claims, hoax, surface, internet.","(10000,[424,493,503,1702,2115,4037,4377,4498,5850,6963,7281,7454,7702,7936,7963,8173,8338,9939],[4.137164559405029,4.137164559405029,0.691153161953081,3.7316994512968646,5.117993812416755,4.019381523748645,2.60568818844064,5.523458920524919,0.691153161953081,3.8187108282864943,0.6714286566053024,4.42484663185681,4.019381523748645,0.691153161953081,3.8187108282864943,3.6516567436233283,0.691153161953081,4.019381523748645])",0.0
R233,"lose, grow, represent, save, book, young., executive, student, sing, section, memory, onto, determine., experts, discuss, ongoing, developments, education.","(10000,[393,2404,3536,3614,4319,4422,4506,4520,4687,5047,5252,6451,6941,6968,8512,8717,9462,9966],[4.137164559405029,4.270695952029551,4.137164559405029,0.691153161953081,3.5085558999826545,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,2.661258039595451,4.830311739964974,3.383392757028649,4.830311739964974,4.019381523748645,5.117993812416755,4.019381523748645,0.691153161953081,4.270695952029551])",1.0
F072,"company, south, real, office, seat., turn, region, hot, car, approach, while., administration, according, pretty, state, such., —, shocking, claims, mind, control, surface, internet.","(10000,[503,942,1208,1268,1808,3095,3184,3629,3674,3886,3919,4816,5185,5850,7281,7564,7936,8159,8338,8344,8391,9691,9693],[0.691153161953081,4.270695952029551,2.7826188965997183,4.607168188650764,4.019381523748645,4.607168188650764,2.920769235080536,4.830311739964974,4.019381523748645,3.914021008090819,4.830311739964974,4.42484663185681,3.8187108282864943,0.691153161953081,0.6714286566053024,3.7316994512968646,0.691153161953081,4.019381523748645,0.691153161953081,3.914021008090819,4.607168188650764,3.914021008090819,4.270695952029551])",0.0
R184,"challenge, check, defense., cost, wear, admit, phone, either, morning, interview., experts, discuss, ongoing, developments, budget, report.","(10000,[176,1626,3160,3614,3901,4490,4506,4687,4991,5138,5432,5935,6581,8714,9126,9462],[5.523458920524919,4.137164559405029,4.42484663185681,0.691153161953081,4.137164559405029,4.019381523748645,0.691153161953081,0.691153161953081,2.6330871626287546,5.117993812416755,2.6902455764687034,3.914021008090819,4.830311739964974,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
F134,"rock, sort, goal, sort, style, production., north, share, later, piece., —, shocking, claims, secret, cure, surface, internet.","(10000,[503,560,574,1640,1778,3892,3947,5089,5720,5850,6747,7281,7936,8000,8338,9784],[0.691153161953081,4.270695952029551,4.42484663185681,5.117993812416755,4.270695952029551,2.5530444549552183,4.607168188650764,3.914021008090819,9.660623479929948,0.691153161953081,2.5530444549552183,0.6714286566053024,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974])",0.0
R096,"anyone, fill, interesting, leave, senior, give, couple, low., government, certainly, police, send, movement, station., camera, choose, mr., experts, discuss, ongoing, developments, research.","(10000,[666,673,1290,1650,2259,2913,3614,3634,3783,3876,4144,4506,4687,5294,5471,5523,7066,7702,8546,9462,9706,9727],[3.914021008090819,4.137164559405029,5.523458920524919,4.137164559405029,2.849310271098391,3.383392757028649,0.691153161953081,4.42484663185681,3.6516567436233283,4.270695952029551,3.8187108282864943,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,4.270695952029551,2.849310271098391,4.019381523748645,5.117993812416755,0.691153161953081,4.019381523748645,3.8187108282864943])",1.0
R020,"late, college, music., face., sort, with., experts, discuss, ongoing, developments, policy.","(10000,[1675,3079,3614,4506,4687,5720,6944,7640,8057,9297,9462],[5.523458920524919,3.5085558999826545,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,2.849310271098391,4.607168188650764,3.8187108282864943,4.830311739964974,0.691153161953081])",1.0
R067,"play, operation, suffer, college, law, concern., general, away, forward, guy., whether, article, course, left, weight., experts, discuss, ongoing, developments, policy.","(10000,[288,1662,1702,2173,3406,3614,3652,3737,3979,4506,4687,4775,5465,5922,6135,6944,8057,8411,9462,9719],[4.607168188650764,4.830311739964974,3.7316994512968646,4.830311739964974,4.137164559405029,0.691153161953081,4.019381523748645,3.7316994512968646,4.019381523748645,0.691153161953081,0.691153161953081,5.117993812416755,3.8187108282864943,4.270695952029551,4.019381523748645,2.849310271098391,3.8187108282864943,3.7316994512968646,0.691153161953081,5.117993812416755])",1.0
R215,"four, nice, he., evening, meeting, cup, like, reality, whatever, structure, take., worry, dream, mind, two, process, phone., prevent, impact, protect, sister., experts, discuss, ongoing, developments, education.","(10000,[20,680,1243,1972,2366,2664,2996,3059,3184,3252,3330,3370,3614,4357,4506,4687,4728,5047,5286,7235,7695,8040,8257,8343,9109,9462],[4.270695952029551,4.607168188650764,4.270695952029551,4.42484663185681,4.270695952029551,4.607168188650764,3.5085558999826545,4.270695952029551,2.920769235080536,4.137164559405029,4.019381523748645,4.137164559405029,0.691153161953081,4.830311739964974,0.691153161953081,0.691153161953081,3.7316994512968646,2.661258039595451,4.42484663185681,3.914021008090819,4.019381523748645,3.577548771469606,5.523458920524919,4.607168188650764,4.830311739964974,0.691153161953081])",1.0
R127,"see, nation, force, suggest, old, fire, yes., important, finally, night, mouth, teach., share, political, meet, local, parent., experts, discuss, ongoing, developments, policy.","(10000,[228,391,1817,1967,2601,3614,3935,3947,4014,4506,4687,5191,5354,5459,6869,6944,7083,7497,7816,7958,9462,9940],[4.42484663185681,3.4440173788450834,3.8187108282864943,4.830311739964974,4.607168188650764,0.691153161953081,3.6516567436233283,4.607168188650764,4.270695952029551,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,5.117993812416755,4.270695952029551,2.849310271098391,4.137164559405029,3.8187108282864943,4.270695952029551,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R235,"hard, room, some., paper, bed, force, training, analysis, standard., cause, foot, unit, rise., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[316,391,494,1020,1112,1296,2227,3614,4506,4554,4687,5125,6335,7183,7538,7890,8690,9462,9497],[4.42484663185681,3.4440173788450834,4.607168188650764,2.6330871626287546,5.117993812416755,3.8187108282864943,2.7200985396183848,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081,4.270695952029551,4.42484663185681,5.117993812416755,4.830311739964974,4.270695952029551,3.8187108282864943,0.691153161953081,4.42484663185681])",1.0
R163,"cut, nation, sit, chance, according, interview, sea, mr., group, pattern, last, design, billion, wife, interest., success, also, call, tough., experts, discuss, ongoing, developments, climate, change.","(10000,[258,346,617,821,1206,1511,2059,3021,3614,3792,3922,3989,4014,4506,4687,5146,5471,6035,6946,7036,7564,7766,9462,9617,9828],[4.019381523748645,4.270695952029551,3.7316994512968646,2.849310271098391,4.019381523748645,5.117993812416755,2.661258039595451,4.830311739964974,0.691153161953081,3.577548771469606,4.830311739964974,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819,4.830311739964974,3.577548771469606,3.6516567436233283,5.117993812416755,3.7316994512968646,3.914021008090819,0.691153161953081,4.137164559405029,3.8187108282864943])",1.0
R002,"avoid, turn, almost, forget., economy, baby, commercial, sign., race, traditional, reality, above., experts, discuss, ongoing, developments, education.","(10000,[217,454,497,680,1348,1388,2406,3614,3886,4486,4506,4687,5047,6443,8566,9414,9462],[3.7316994512968646,3.7316994512968646,5.117993812416755,4.607168188650764,3.914021008090819,4.607168188650764,4.830311739964974,0.691153161953081,3.914021008090819,3.914021008090819,0.691153161953081,0.691153161953081,2.661258039595451,3.7316994512968646,4.137164559405029,5.523458920524919,0.691153161953081])",1.0
R021,"catch, little, think, product, use, spend, pick, activity., government, smile, fund, republican, lay., mr, soldier, southern., experts, discuss, ongoing, developments, education.","(10000,[353,447,899,1417,1590,2259,2335,2647,2713,3614,4141,4506,4616,4638,4687,5047,5133,7372,7417,7949,9462],[4.137164559405029,4.270695952029551,5.523458920524919,5.117993812416755,3.914021008090819,2.849310271098391,3.6516567436233283,4.607168188650764,4.137164559405029,0.691153161953081,4.607168188650764,0.691153161953081,4.137164559405029,3.5085558999826545,0.691153161953081,2.661258039595451,3.8187108282864943,4.137164559405029,4.830311739964974,3.8187108282864943,0.691153161953081])",1.0
R013,"present, part, type, fly., state, role, learn, exist., minute, three, improve., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[795,1020,1808,2227,3350,3357,3526,3614,4506,4687,5564,5925,5967,7230,8130,8740,9462],[5.523458920524919,2.6330871626287546,4.019381523748645,2.7200985396183848,4.019381523748645,3.914021008090819,4.019381523748645,0.691153161953081,0.691153161953081,0.691153161953081,5.523458920524919,3.7316994512968646,4.019381523748645,4.830311739964974,4.270695952029551,4.830311739964974,0.691153161953081])",1.0
F195,"everything, least, attention, two., something, mrs, political, fire, mother, hand, beat., budget, role, water., —, shocking, claims, flat, earth, surface, internet.","(10000,[141,354,503,1634,2918,3144,3350,3423,3935,3973,4991,5191,5850,7281,7936,8338,9156,9612,9676,9751,9826],[5.117993812416755,4.607168188650764,0.691153161953081,3.8187108282864943,3.0385522707369192,3.8187108282864943,4.019381523748645,4.019381523748645,3.6516567436233283,5.117993812416755,2.6330871626287546,4.137164559405029,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,3.914021008090819,5.117993812416755,3.0385522707369192,3.914021008090819,4.019381523748645])",0.0
R101,"available, parent, pm, life, particularly, bank., consumer, loss, something, catch, discuss, have., experts, discuss, ongoing, developments, research.","(10000,[2475,3477,3614,4506,4687,4882,5329,6443,7026,7066,7949,9462,9475,9615,9826,9932],[4.270695952029551,4.607168188650764,1.382306323906162,0.691153161953081,0.691153161953081,5.523458920524919,4.137164559405029,3.7316994512968646,3.914021008090819,2.849310271098391,3.8187108282864943,0.691153161953081,4.137164559405029,5.117993812416755,4.019381523748645,4.137164559405029])",1.0
R055,"difficult, eye, road, or., seat, easy, concern, street, million., experts, discuss, ongoing, developments, research.","(10000,[47,760,1341,1712,1968,3614,3684,4506,4687,5725,7066,7724,9462,9718],[4.830311739964974,4.42484663185681,3.914021008090819,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,0.691153161953081,0.691153161953081,4.019381523748645,2.849310271098391,5.117993812416755,0.691153161953081,5.117993812416755])",1.0
F190,"service, area, ten, thought, difference, leave., wonder, base, type., piece, south, receive, least, risk., pass, large, professional, field, entire., —, shocking, claims, secret, cure, surface, internet.","(10000,[55,503,656,1634,1769,2155,2252,3133,3892,4617,4723,4816,5085,5649,5850,6711,6747,7022,7074,7281,7866,7936,8173,8338,8392,9700],[3.8187108282864943,0.691153161953081,5.117993812416755,3.8187108282864943,5.523458920524919,4.607168188650764,4.830311739964974,4.270695952029551,2.5530444549552183,4.019381523748645,4.137164559405029,4.42484663185681,3.914021008090819,4.270695952029551,0.691153161953081,5.523458920524919,2.5530444549552183,4.137164559405029,3.914021008090819,0.6714286566053024,4.42484663185681,0.691153161953081,3.6516567436233283,0.691153161953081,4.607168188650764,5.117993812416755])",0.0
R004,"investment, strong, trip, past, garden, might, ground., series, employee, police., worker, economic, give, baby, key, chance, section., experts, discuss, ongoing, developments, education.","(10000,[346,1133,1348,1562,2676,3131,3614,3783,3924,4391,4463,4506,4687,5047,5782,5936,6355,6548,8678,9144,9275,9462],[4.270695952029551,4.830311739964974,3.914021008090819,4.42484663185681,4.42484663185681,4.830311739964974,0.691153161953081,3.6516567436233283,4.607168188650764,5.117993812416755,4.607168188650764,0.691153161953081,0.691153161953081,2.661258039595451,4.42484663185681,4.019381523748645,4.137164559405029,4.137164559405029,4.830311739964974,2.7826188965997183,4.137164559405029,0.691153161953081])",1.0
F080,"onto, situation, phone, source, check, single., glass, nearly, body, will., know, anyone, interview, treat, lawyer, a., —, shocking, claims, celebrity, scandal, surface, internet.","(10000,[503,666,841,1626,2866,3136,3486,3489,3901,4319,4921,5850,6035,6932,7281,7721,7779,7936,8338,8389,8656,8750,9021],[0.691153161953081,3.914021008090819,4.607168188650764,4.137164559405029,3.914021008090819,4.607168188650764,2.849310271098391,4.830311739964974,4.137164559405029,3.5085558999826545,2.849310271098391,0.691153161953081,3.577548771469606,4.830311739964974,0.6714286566053024,4.137164559405029,4.019381523748645,0.691153161953081,0.691153161953081,5.117993812416755,5.117993812416755,4.42484663185681,4.019381523748645])",0.0
F049,"letter, simple, end., whose, subject, generation., —, shocking, claims, hoax, surface, internet.","(10000,[503,564,2913,4377,4695,4959,5850,7281,7936,8338,8655,9539],[0.691153161953081,4.270695952029551,3.383392757028649,2.60568818844064,5.117993812416755,4.019381523748645,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029])",0.0
F184,"eye, performance, culture, base., network, firm, experience, major, laugh., section, democratic, seat, better, cost, himself., —, shocking, claims, secret, cure, surface, internet.","(10000,[47,503,1058,1341,2543,3635,3673,3792,3892,4490,5606,5850,6747,6838,6968,7281,7936,8338,8645,8894,9152,9351],[4.830311739964974,0.691153161953081,4.42484663185681,3.914021008090819,3.8187108282864943,5.117993812416755,5.523458920524919,3.577548771469606,2.5530444549552183,4.019381523748645,3.6516567436233283,0.691153161953081,2.5530444549552183,4.830311739964974,4.019381523748645,0.6714286566053024,0.691153161953081,0.691153161953081,3.8187108282864943,4.019381523748645,4.607168188650764,4.270695952029551])",0.0
F030,"relate, mouth, care, consumer, wall, interview., subject, remain, industry, responsibility, lead., create, paper, live, consider., —, shocking, claims, secret, cure, surface, internet.","(10000,[493,503,988,1404,3010,3502,3892,5138,5205,5310,5850,6404,6747,6751,7281,7386,7497,7936,8338,8655,8690,9475],[4.137164559405029,0.691153161953081,3.914021008090819,4.019381523748645,4.137164559405029,4.019381523748645,2.5530444549552183,5.117993812416755,4.137164559405029,4.137164559405029,0.691153161953081,4.270695952029551,2.5530444549552183,4.830311739964974,0.6714286566053024,5.117993812416755,3.8187108282864943,0.691153161953081,0.691153161953081,4.42484663185681,3.8187108282864943,4.137164559405029])",0.0
R213,"direction, expert, threat., light, address, try, suddenly., war, outside, painting, professor, simply., experts, discuss, ongoing, developments, budget, report.","(10000,[816,914,1034,1720,2041,2543,3475,3614,4454,4506,4687,4693,4991,5432,8554,8568,8719,9462],[4.830311739964974,5.117993812416755,4.270695952029551,4.137164559405029,4.830311739964974,3.8187108282864943,5.523458920524919,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,2.6330871626287546,2.6902455764687034,4.270695952029551,4.830311739964974,4.42484663185681,0.691153161953081])",1.0
F128,"whether, line, six., century, season, yeah, artist., —, shocking, claims, immortal, jellyfish, surface, internet.","(10000,[503,1182,2066,2358,3004,3249,3406,5850,7117,7281,7841,7936,8338,9876],[0.691153161953081,4.270695952029551,2.7508701982851385,4.270695952029551,5.117993812416755,3.5085558999826545,4.137164559405029,0.691153161953081,4.830311739964974,0.6714286566053024,3.7316994512968646,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
R231,"carry, rate, similar, hour., car, certainly, hospital, low, determine, involve., raise, activity, american, friend, shoulder, agreement., area, son, alone, seem, admit., experts, discuss, ongoing, developments, policy.","(10000,[209,253,454,488,673,2492,2588,3527,3614,3674,3761,4506,4687,4930,5649,6756,6944,7046,7108,7652,7734,7825,8110,8411,9462,9892],[4.42484663185681,4.42484663185681,3.7316994512968646,3.7316994512968646,4.137164559405029,3.7316994512968646,5.523458920524919,4.270695952029551,0.691153161953081,4.019381523748645,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,4.270695952029551,3.3262343431887,2.849310271098391,4.607168188650764,5.117993812416755,4.607168188650764,4.42484663185681,5.117993812416755,4.830311739964974,3.7316994512968646,0.691153161953081,4.607168188650764])",1.0
R061,"success, staff, through., something, send, whose, use, standard, finish, wait., goal, popular, picture, indicate, score., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[781,1020,2227,2481,2967,3614,4506,4687,5089,5133,5523,6063,6148,6224,6485,6578,7195,9462,9539,9826,9828],[5.117993812416755,2.6330871626287546,2.7200985396183848,4.137164559405029,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,3.914021008090819,3.8187108282864943,4.270695952029551,4.42484663185681,4.270695952029551,4.019381523748645,4.019381523748645,3.8187108282864943,5.523458920524919,0.691153161953081,4.137164559405029,4.019381523748645,3.8187108282864943])",1.0
R137,"feel, exist, four, election., song, live, place, own., detail, subject, build, prepare, civil, well., experts, discuss, ongoing, developments, education.","(10000,[493,593,1143,1243,2286,3014,3115,3556,3614,4506,4687,5047,6390,6602,7350,7813,8655,8833,9462],[4.137164559405029,4.607168188650764,3.914021008090819,4.270695952029551,4.137164559405029,5.117993812416755,4.607168188650764,2.7826188965997183,0.691153161953081,0.691153161953081,0.691153161953081,2.661258039595451,4.270695952029551,4.270695952029551,4.019381523748645,5.523458920524919,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
R185,"religious, discover, social, send., skill, operation, song., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[823,1020,2227,3614,4170,4293,4506,4687,5922,5952,6934,9462,9968],[4.137164559405029,2.6330871626287546,2.7200985396183848,0.691153161953081,4.019381523748645,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,5.117993812416755,5.523458920524919,0.691153161953081,3.8187108282864943])",1.0
R204,"life, challenge, travel., one, pattern, boy, occur, everything, hair., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[157,617,815,1020,1921,2227,2959,3477,3614,4506,4687,5212,5935,9156,9462],[3.6516567436233283,3.7316994512968646,4.42484663185681,2.6330871626287546,4.607168188650764,2.7200985396183848,5.523458920524919,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,5.523458920524919,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F217,"option, population, six, whole, strong, event, specific., commercial, spend, manager., —, shocking, claims, immortal, jellyfish, surface, internet.","(10000,[264,353,503,627,2066,5401,5850,6355,6443,7161,7281,7728,7936,8338,9258,9613,9876],[4.607168188650764,4.137164559405029,0.691153161953081,4.607168188650764,2.7508701982851385,3.8187108282864943,0.691153161953081,4.137164559405029,3.7316994512968646,5.117993812416755,0.6714286566053024,4.137164559405029,0.691153161953081,0.691153161953081,3.7316994512968646,4.137164559405029,2.7508701982851385])",0.0
F176,"begin, personal, mrs, concern., various, perform, purpose., kitchen, east, across, fund, main., —, shocking, claims, miracle, drug, surface, internet.","(10000,[503,756,1098,1256,1513,4638,5850,6576,6647,7074,7281,7860,7936,7939,8338,8734,9668,9719,9751],[0.691153161953081,4.270695952029551,4.137164559405029,3.125563647726549,4.42484663185681,3.5085558999826545,0.691153161953081,3.7316994512968646,4.137164559405029,3.914021008090819,0.6714286566053024,2.997730276216664,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,5.117993812416755,5.117993812416755,3.914021008090819])",0.0
R245,"stuff, argue, fire, miss, despite, matter., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[1020,1071,1301,2227,3614,3730,4506,4687,5191,7722,7968,9462],[2.6330871626287546,4.830311739964974,3.7316994512968646,2.7200985396183848,0.691153161953081,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,5.523458920524919,0.691153161953081])",1.0
R104,"single, free, institution, raise., shake, power, phone., defense, east, find, beat, senior, almost, than., toward, include, note, mouth, hundred., experts, discuss, ongoing, developments, election.","(10000,[1073,1822,2180,2569,2953,3056,3194,3243,3543,3556,3614,4144,4506,4687,6576,7497,7510,7593,7692,7889,8566,9109,9462,9909],[3.914021008090819,5.523458920524919,4.42484663185681,3.5085558999826545,5.117993812416755,4.270695952029551,3.577548771469606,4.270695952029551,3.914021008090819,2.7826188965997183,0.691153161953081,3.8187108282864943,0.691153161953081,0.691153161953081,3.7316994512968646,3.8187108282864943,4.607168188650764,5.523458920524919,4.830311739964974,4.607168188650764,4.137164559405029,4.830311739964974,0.691153161953081,4.830311739964974])",1.0
F156,"station, sing, sense, fly., friend, capital, southern, three, believe., —, shocking, claims, flat, earth, surface, internet.","(10000,[488,503,586,2918,3743,5447,5850,5925,6451,6541,7230,7281,7936,8338,8415,9676],[3.7316994512968646,0.691153161953081,4.607168188650764,3.0385522707369192,4.270695952029551,3.6516567436233283,0.691153161953081,3.7316994512968646,3.383392757028649,3.8187108282864943,4.830311739964974,0.6714286566053024,0.691153161953081,0.691153161953081,4.270695952029551,3.0385522707369192])",0.0
R194,"decision, report, present, record., congress, never, fact, practice, call, name, son., experts, discuss, ongoing, developments, election.","(10000,[15,281,924,1440,2193,3556,3614,4280,4506,4687,5146,6505,7215,8130,8728,9462],[4.42484663185681,4.019381523748645,4.42484663185681,4.830311739964974,3.6516567436233283,2.7826188965997183,0.691153161953081,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.607168188650764,3.914021008090819,4.270695952029551,4.607168188650764,0.691153161953081])",1.0
R161,"difference, animal, carry, product, choose, medical, perform., truth, eat, try, see, fine., authority, life, general., experts, discuss, ongoing, developments, technology, breakthrough.","(10000,[292,447,454,1020,1176,2069,2227,3477,3614,4506,4687,4693,5354,7276,7360,7866,8268,9462,9513,9543,9706],[5.523458920524919,4.270695952029551,3.7316994512968646,2.6330871626287546,4.607168188650764,3.914021008090819,2.7200985396183848,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,4.42484663185681,4.019381523748645,4.42484663185681,3.7316994512968646,0.691153161953081,3.914021008090819,4.830311739964974,4.019381523748645])",1.0
